Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 20000 - 29999,,,,,
,BESS REPORTS,CODE RANGES,,,
28297,AS,,91,"$7,054.91 ","$5,468.18 "
,SG,,260,"$119,677.11 ","$93,920.14 "
,80'S,,93,"$7,872.20 ","$6,207.62 "
,OTHER,,892,"$506,268.37 ","$398,006.84 "
,TOTAL,,"1,336","$640,872.59 ","$503,602.78 "
28298,AS,,62,"$3,635.86 ","$2,851.06 "
,SG,,"1,080","$441,820.11 ","$333,627.68 "
,80'S,,107,"$8,060.97 ","$6,448.77 "
,OTHER,,"2,288","$1,079,535.36 ","$850,729.32 "
,TOTAL,,"3,537","$1,533,052.30 ","$1,193,656.83 "
28299,AS,,64,"$5,672.07 ","$4,463.45 "
,SG,,"1,639","$1,155,065.24 ","$903,695.85 "
,80'S,,204,"$22,481.37 ","$17,571.22 "
,OTHER,,"3,223","$2,155,469.27 ","$1,692,778.54 "
,TOTAL,,"5,130","$3,338,687.95 ","$2,618,509.06 "
28300,AS,,290,"$16,777.13 ","$13,229.16 "
,SG,,195,"$49,703.50 ","$39,015.21 "
,80'S,,217,"$16,318.64 ","$12,857.03 "
,OTHER,,"1,696","$782,216.30 ","$613,253.53 "
,TOTAL,,"2,398","$865,015.57 ","$678,354.93 "
28302,AS,,4,$188.10 ,$150.49 
,SG,,4,"$1,083.28 ",$866.62 
,80'S,,5,$343.83 ,$275.06 
,OTHER,,33,"$15,843.11 ","$12,021.48 "
,TOTAL,,46,"$17,458.32 ","$13,313.65 "
28304,AS,,16,$722.95 ,$578.35 
,SG,,30,"$9,270.43 ","$7,416.35 "
,80'S,,27,"$1,740.90 ","$1,392.71 "
,OTHER,,245,"$117,599.55 ","$92,102.11 "
,TOTAL,,318,"$129,333.83 ","$101,489.52 "
28305,AS,,4,$282.50 ,$226.00 
,SG,,19,"$6,486.24 ","$5,189.01 "
,80'S,,22,"$1,811.51 ","$1,307.39 "
,OTHER,,119,"$67,163.16 ","$52,925.61 "
,TOTAL,,164,"$75,743.41 ","$59,648.01 "
28306,AS,,138,"$4,299.45 ","$3,432.25 "
,SG,,499,"$300,658.54 ","$237,842.92 "
,80'S,,139,"$5,563.92 ","$4,377.46 "
,OTHER,,"1,714","$441,673.59 ","$346,348.03 "
,TOTAL,,"2,490","$752,195.50 ","$592,000.66 "
28307,AS,,1,$31.48 ,$25.18 
,SG,,17,"$10,295.13 ","$8,236.12 "
,80'S,,3,$146.74 ,$117.39 
,OTHER,,87,"$27,985.99 ","$21,955.64 "
,TOTAL,,108,"$38,459.34 ","$30,334.33 "
28308,AS,,339,"$10,882.38 ","$8,624.50 "
,SG,,"3,278","$873,129.97 ","$688,251.39 "
,80'S,,568,"$22,481.17 ","$17,662.05 "
,OTHER,,"8,920","$2,298,517.15 ","$1,806,536.15 "
,TOTAL,,"13,105","$3,205,010.67 ","$2,521,074.09 "
28309,AS,,2,$231.81 ,$185.45 
,SG,,31,"$17,789.50 ","$14,143.57 "
,80'S,,1,$82.25 ,$65.80 
,OTHER,,83,"$65,202.25 ","$50,052.22 "
,TOTAL,,117,"$83,305.81 ","$64,447.04 "
28310,SG,,619,"$209,526.05 ","$166,760.59 "
,OTHER,,"2,618","$597,254.32 ","$470,691.48 "
,TOTAL,,"3,237","$806,780.37 ","$637,452.07 "
28312,SG,,301,"$105,925.96 ","$84,328.03 "
,OTHER,,794,"$181,311.98 ","$143,451.03 "
,TOTAL,,"1,095","$287,237.94 ","$227,779.06 "
28313,SG,,623,"$153,397.37 ","$121,304.76 "
,OTHER,,"1,482","$406,114.25 ","$321,006.69 "
,TOTAL,,"2,105","$559,511.62 ","$442,311.45 "
28315,SG,,648,"$378,844.35 ","$299,499.80 "
,OTHER,,"2,209","$555,106.28 ","$438,110.79 "
,TOTAL,,"2,857","$933,950.63 ","$737,610.59 "
28320,AS,,21,"$1,320.64 ","$1,056.49 "
,SG,,20,"$11,049.88 ","$8,573.47 "
,80'S,,11,$930.00 ,$661.33 
,OTHER,,154,"$79,389.82 ","$63,029.37 "
,TOTAL,,206,"$92,690.34 ","$73,320.66 "
28322,AS,,44,"$3,052.83 ","$2,442.27 "
,SG,,104,"$62,569.87 ","$49,619.35 "
,80'S,,14,"$1,375.02 ","$1,100.03 "
,OTHER,,337,"$180,493.52 ","$140,620.20 "
,TOTAL,,499,"$247,491.24 ","$193,781.85 "
28340,SG,,14,"$6,503.96 ","$5,203.19 "
,OTHER,,18,"$7,085.86 ","$5,663.33 "
,TOTAL,,32,"$13,589.82 ","$10,866.52 "
28341,SG,,3,"$1,912.07 ","$1,529.66 "
,OTHER,,38,"$20,009.61 ","$15,799.74 "
,TOTAL,,41,"$21,921.68 ","$17,329.40 "
28344,SG,,5,"$3,115.10 ","$2,492.09 "
,OTHER,,3,$702.96 ,$562.37 
,TOTAL,,8,"$3,818.06 ","$3,054.46 "
28345,SG,,51,"$28,139.42 ","$22,240.91 "
,OTHER,,89,"$30,539.18 ","$23,831.01 "
,TOTAL,,140,"$58,678.60 ","$46,071.92 "
28400,OTHER,,"3,888","$811,748.33 ","$629,469.41 "
,TOTAL,,"3,888","$811,748.33 ","$629,469.41 "
28405,SG,,1,$411.89 ,$329.51 
,80'S,,1,$56.29 ,$45.03 
,OTHER,,196,"$66,283.28 ","$52,632.72 "
,TOTAL,,198,"$66,751.46 ","$53,007.26 "
28406,AS,,1,$36.48 ,$29.18 
,SG,,5,"$2,213.89 ","$1,771.11 "
,80'S,,1,$81.94 ,$65.55 
,OTHER,,118,"$53,185.77 ","$42,386.53 "
,TOTAL,,125,"$55,518.08 ","$44,252.37 "
28415,AS,,120,"$19,092.29 ","$15,141.60 "
,SG,,46,"$22,313.63 ","$17,762.89 "
,80'S,,69,"$13,351.88 ","$10,681.50 "
,OTHER,,838,"$963,366.22 ","$761,130.24 "
,TOTAL,,"1,073","$1,018,124.02 ","$804,716.23 "
28420,AS,,6,$982.80 ,$786.23 
,SG,,2,$891.69 ,$713.35 
,80'S,,4,$809.23 ,$647.37 
,OTHER,,45,"$52,002.14 ","$39,414.00 "
,TOTAL,,57,"$54,685.86 ","$41,560.95 "
28430,OTHER,,"1,246","$233,865.43 ","$181,502.16 "
,TOTAL,,"1,246","$233,865.43 ","$181,502.16 "
28435,OTHER,,73,"$18,615.44 ","$14,599.26 "
,TOTAL,,73,"$18,615.44 ","$14,599.26 "
28436,SG,,1,$430.77 ,$344.62 
,OTHER,,20,"$6,842.66 ","$5,474.12 "
,TOTAL,,21,"$7,273.43 ","$5,818.74 "
28445,AS,,33,"$4,323.09 ","$3,458.50 "
,SG,,20,"$7,321.33 ","$5,599.07 "
,80'S,,28,"$4,160.76 ","$3,328.59 "
,OTHER,,317,"$318,819.48 ","$247,839.31 "
,TOTAL,,398,"$334,624.66 ","$260,225.47 "
28450,OTHER,,"2,630","$449,144.16 ","$348,623.21 "
,TOTAL,,"2,630","$449,144.16 ","$348,623.21 "
28455,OTHER,,95,"$22,356.73 ","$17,562.12 "
,TOTAL,,95,"$22,356.73 ","$17,562.12 "
28456,SG,,2,$691.60 ,$553.28 
,OTHER,,38,"$7,304.02 ","$5,740.58 "
,TOTAL,,40,"$7,995.62 ","$6,293.86 "
28465,SG,,33,"$13,327.94 ","$10,662.39 "
,OTHER,,214,"$90,915.06 ","$72,509.40 "
,TOTAL,,247,"$104,243.00 ","$83,171.79 "
28470,OTHER,,"40,148","$7,042,779.04 ","$5,443,731.55 "
,TOTAL,,"40,148","$7,042,779.04 ","$5,443,731.55 "
28475,OTHER,,"1,537","$354,092.25 ","$277,469.19 "
,TOTAL,,"1,537","$354,092.25 ","$277,469.19 "
28476,AS,,3,$85.55 ,$68.44 
,SG,,62,"$23,290.14 ","$18,299.94 "
,80'S,,6,$230.31 ,$184.23 
,OTHER,,426,"$102,373.48 ","$81,226.42 "
,TOTAL,,497,"$125,979.48 ","$99,779.03 "
28485,SG,,498,"$292,442.60 ","$229,410.84 "
,OTHER,,"2,020","$743,395.33 ","$581,901.61 "
,TOTAL,,"2,518","$1,035,837.93 ","$811,312.45 "
28490,OTHER,,"5,701","$606,348.22 ","$462,488.95 "
,TOTAL,,"5,701","$606,348.22 ","$462,488.95 "
28495,OTHER,,656,"$96,249.58 ","$75,781.06 "
,TOTAL,,656,"$96,249.58 ","$75,781.06 "
28496,SG,,43,"$16,107.08 ","$12,797.64 "
,OTHER,,136,"$24,304.20 ","$19,107.90 "
,TOTAL,,179,"$40,411.28 ","$31,905.54 "
28505,SG,,68,"$33,763.26 ","$26,518.72 "
,OTHER,,461,"$135,421.84 ","$106,103.17 "
,TOTAL,,529,"$169,185.10 ","$132,621.89 "
28510,OTHER,,"13,273","$1,260,264.13 ","$962,898.08 "
,TOTAL,,"13,273","$1,260,264.13 ","$962,898.08 "
28515,OTHER,,"1,849","$234,432.49 ","$180,197.29 "
,TOTAL,,"1,849","$234,432.49 ","$180,197.29 "
28525,AS,,2,$69.13 ,$55.30 
,SG,,47,"$20,571.83 ","$16,079.43 "
,80'S,,2,$78.04 ,$62.43 
,OTHER,,289,"$68,308.14 ","$53,907.23 "
,TOTAL,,340,"$89,027.14 ","$70,104.39 "
28530,OTHER,,149,"$13,779.34 ","$9,852.08 "
,TOTAL,,149,"$13,779.34 ","$9,852.08 "
28531,SG,,5,"$1,536.76 ","$1,032.97 "
,OTHER,,14,"$2,001.58 ","$1,534.66 "
,TOTAL,,19,"$3,538.34 ","$2,567.63 "
28540,OTHER,,129,"$20,085.55 ","$15,191.05 "
,TOTAL,,129,"$20,085.55 ","$15,191.05 "
28545,SG,,6,"$1,136.80 ",$909.45 
,OTHER,,29,"$4,320.63 ","$3,455.65 "
,TOTAL,,35,"$5,457.43 ","$4,365.10 "
28546,AS,,1,$21.73 ,$17.38 
,SG,,3,"$1,119.12 ",$895.30 
,80'S,,1,$20.80 ,$16.64 
,OTHER,,29,"$5,648.31 ","$4,482.90 "
,TOTAL,,34,"$6,809.96 ","$5,412.22 "
28555,AS,,18,$706.16 ,$564.91 
,SG,,5,"$1,588.45 ","$1,270.75 "
,80'S,,11,$488.99 ,$391.18 
,OTHER,,118,"$37,405.34 ","$29,056.56 "
,TOTAL,,152,"$40,188.94 ","$31,283.40 "
28570,OTHER,,90,"$11,859.61 ","$9,102.84 "
,TOTAL,,90,"$11,859.61 ","$9,102.84 "
28575,SG,,2,$565.39 ,$452.31 
,OTHER,,45,"$9,687.46 ","$7,749.96 "
,TOTAL,,47,"$10,252.85 ","$8,202.27 "
28576,AS,,3,$116.31 ,$93.05 
,SG,,1,$256.14 ,$204.91 
,OTHER,,23,"$5,333.34 ","$4,266.69 "
,TOTAL,,27,"$5,705.79 ","$4,564.65 "
28585,AS,,22,$983.92 ,$787.11 
,SG,,22,"$8,247.93 ","$6,598.33 "
,80'S,,18,"$1,111.57 ",$889.28 
,OTHER,,168,"$62,685.21 ","$49,542.46 "
,TOTAL,,230,"$73,028.63 ","$57,817.18 "
28600,OTHER,,117,"$19,267.50 ","$14,670.15 "
,TOTAL,,117,"$19,267.50 ","$14,670.15 "
28605,SG,,3,$810.23 ,$648.19 
,OTHER,,67,"$11,253.34 ","$8,897.61 "
,TOTAL,,70,"$12,063.57 ","$9,545.80 "
28606,SG,,14,"$4,877.25 ","$3,901.81 "
,OTHER,,196,"$52,136.39 ","$41,430.70 "
,TOTAL,,210,"$57,013.64 ","$45,332.51 "
28615,AS,,119,"$7,578.73 ","$6,038.67 "
,SG,,66,"$21,756.18 ","$17,316.97 "
,80'S,,52,"$4,091.03 ","$3,272.81 "
,OTHER,,730,"$352,502.71 ","$280,418.37 "
,TOTAL,,967,"$385,928.65 ","$307,046.82 "
28630,OTHER,,250,"$25,868.96 ","$19,793.15 "
,TOTAL,,250,"$25,868.96 ","$19,793.15 "
28635,AS,,1,$17.76 ,$14.21 
,SG,,24,"$5,335.81 ","$4,135.60 "
,OTHER,,177,"$22,893.65 ","$18,102.77 "
,TOTAL,,202,"$28,247.22 ","$22,252.58 "
28636,SG,,39,"$13,896.36 ","$10,378.96 "
,OTHER,,100,"$14,512.71 ","$11,428.68 "
,TOTAL,,139,"$28,409.07 ","$21,807.64 "
28645,SG,,313,"$110,388.08 ","$85,699.07 "
,OTHER,,"1,056","$182,574.28 ","$144,345.19 "
,TOTAL,,"1,369","$292,962.36 ","$230,044.26 "
28660,OTHER,,624,"$48,754.09 ","$37,060.35 "
,TOTAL,,624,"$48,754.09 ","$37,060.35 "
28665,AS,,1,$18.46 ,$14.77 
,SG,,28,"$5,369.30 ","$4,295.46 "
,80'S,,6,$170.52 ,$136.42 
,OTHER,,270,"$30,326.08 ","$23,570.37 "
,TOTAL,,305,"$35,884.36 ","$28,017.02 "
28666,SG,,36,"$11,109.77 ","$8,887.82 "
,OTHER,,98,"$12,862.43 ","$10,182.59 "
,TOTAL,,134,"$23,972.20 ","$19,070.41 "
28675,SG,,39,"$16,077.59 ","$12,862.09 "
,OTHER,,145,"$26,949.86 ","$21,306.95 "
,TOTAL,,184,"$43,027.45 ","$34,169.04 "
28705,AS,,41,"$6,876.66 ","$5,412.53 "
,SG,,7,"$4,390.69 ","$3,370.81 "
,80'S,,53,"$10,852.93 ","$8,682.37 "
,OTHER,,327,"$409,271.45 ","$321,861.08 "
,TOTAL,,428,"$431,391.73 ","$339,326.79 "
28715,AS,,283,"$34,837.23 ","$27,442.51 "
,SG,,61,"$38,416.38 ","$30,345.54 "
,80'S,,288,"$40,971.47 ","$31,829.12 "
,OTHER,,"1,933","$1,759,238.13 ","$1,374,795.81 "
,TOTAL,,"2,565","$1,873,463.21 ","$1,464,412.98 "
28725,AS,,328,"$30,317.76 ","$23,734.30 "
,SG,,174,"$104,870.35 ","$81,890.66 "
,80'S,,330,"$35,340.02 ","$27,724.01 "
,OTHER,,"2,439","$1,710,900.65 ","$1,335,661.06 "
,TOTAL,,"3,271","$1,881,428.78 ","$1,469,010.03 "
28730,AS,,252,"$23,658.98 ","$18,555.84 "
,SG,,165,"$95,767.66 ","$74,583.93 "
,80'S,,146,"$15,744.82 ","$12,479.15 "
,OTHER,,"1,501","$1,050,125.17 ","$822,088.44 "
,TOTAL,,"2,064","$1,185,296.63 ","$927,707.36 "
28735,AS,,34,"$3,178.51 ","$2,535.24 "
,SG,,26,"$16,140.88 ","$12,784.32 "
,80'S,,52,"$5,204.47 ","$4,086.51 "
,OTHER,,290,"$191,253.93 ","$149,307.23 "
,TOTAL,,402,"$215,777.79 ","$168,713.30 "
28737,AS,,18,"$1,108.99 ",$887.18 
,SG,,54,"$36,877.38 ","$27,633.02 "
,80'S,,36,"$2,606.28 ","$2,085.00 "
,OTHER,,192,"$93,675.41 ","$73,125.50 "
,TOTAL,,300,"$134,268.06 ","$103,730.70 "
28740,AS,,234,"$12,757.43 ","$10,049.09 "
,SG,,263,"$144,769.72 ","$112,900.35 "
,80'S,,171,"$11,434.53 ","$8,749.79 "
,OTHER,,"1,722","$741,681.08 ","$583,917.56 "
,TOTAL,,"2,390","$910,642.76 ","$715,616.79 "
28750,AS,,107,"$6,894.10 ","$5,390.94 "
,SG,,"1,123","$681,391.40 ","$536,033.66 "
,80'S,,78,"$6,049.94 ","$4,830.73 "
,OTHER,,"4,475","$2,214,328.68 ","$1,740,458.29 "
,TOTAL,,"5,783","$2,908,664.12 ","$2,286,713.62 "
28755,SG,,659,"$382,859.15 ","$300,904.12 "
,OTHER,,"1,973","$520,784.91 ","$410,317.06 "
,TOTAL,,"2,632","$903,644.06 ","$711,221.18 "
28760,AS,,17,"$1,084.35 ",$867.49 
,SG,,104,"$61,305.49 ","$48,385.63 "
,80'S,,46,"$3,704.75 ","$2,884.47 "
,OTHER,,411,"$194,491.41 ","$152,328.75 "
,TOTAL,,578,"$260,586.00 ","$204,466.34 "
28800,AS,,40,"$2,930.90 ","$2,308.11 "
,80'S,,34,"$3,182.62 ","$2,546.12 "
,OTHER,,"1,046","$535,863.71 ","$424,931.37 "
,TOTAL,,"1,120","$541,977.23 ","$429,785.60 "
28805,AS,,45,"$3,249.11 ","$2,599.31 "
,80'S,,40,"$3,363.90 ","$2,683.92 "
,OTHER,,"6,973","$3,640,809.72 ","$2,889,728.94 "
,TOTAL,,"7,058","$3,647,422.73 ","$2,895,012.17 "
28810,AS,,67,"$3,322.76 ","$2,658.19 "
,SG,,340,"$136,606.36 ","$107,976.07 "
,80'S,,49,"$2,833.57 ","$2,264.15 "
,OTHER,,"17,872","$6,530,394.51 ","$5,177,272.77 "
,TOTAL,,"18,328","$6,673,157.20 ","$5,290,171.18 "
28820,SG,,"1,601","$636,978.98 ","$502,377.98 "
,OTHER,,"21,424","$6,083,909.58 ","$4,816,503.72 "
,TOTAL,,"23,025","$6,720,888.56 ","$5,318,881.70 "
28825,SG,,"1,032","$416,194.19 ","$327,645.89 "
,OTHER,,"9,210","$2,291,728.75 ","$1,809,491.51 "
,TOTAL,,"10,242","$2,707,922.94 ","$2,137,137.40 "
28899,AS,,7,$583.90 ,$467.13 
,80'S,,4,$357.02 ,$285.62 
,OTHER,,"2,773","$333,193.07 ","$262,608.18 "
,TOTAL,,"2,784","$334,133.99 ","$263,360.93 "
29000,AS,,1,$21.43 ,$17.14 
,80'S,,1,$12.54 ,$10.03 
,OTHER,,46,"$5,395.70 ","$4,253.47 "
,TOTAL,,48,"$5,429.67 ","$4,280.64 "
29010,OTHER,,4,$324.70 ,$233.86 
,TOTAL,,4,$324.70 ,$233.86 
29015,OTHER,,9,"$1,003.99 ",$716.19 
,TOTAL,,9,"$1,003.99 ",$716.19 
29020,OTHER,,7,$778.73 ,$622.98 
,TOTAL,,7,$778.73 ,$622.98 
29025,OTHER,,5,$632.92 ,$506.33 
,TOTAL,,5,$632.92 ,$506.33 
29035,AS,,3,$52.29 ,$41.82 
,OTHER,,19,"$2,792.00 ","$2,145.61 "
,TOTAL,,22,"$2,844.29 ","$2,187.43 "
29040,OTHER,,2,$329.46 ,$263.56 
,TOTAL,,2,$329.46 ,$263.56 
29044,OTHER,,9,"$1,978.03 ","$1,582.43 "
,TOTAL,,9,"$1,978.03 ","$1,582.43 "
29046,OTHER,,9,"$1,094.72 ",$875.77 
,TOTAL,,9,"$1,094.72 ",$875.77 
29049,OTHER,,22,"$1,532.18 ","$1,190.34 "
,TOTAL,,22,"$1,532.18 ","$1,190.34 "
29055,OTHER,,43,"$5,892.75 ","$4,528.39 "
,TOTAL,,43,"$5,892.75 ","$4,528.39 "
29058,OTHER,,143,"$10,173.03 ","$8,095.53 "
,TOTAL,,143,"$10,173.03 ","$8,095.53 "
29065,OTHER,,"12,836","$1,065,977.19 ","$822,639.87 "
,TOTAL,,"12,836","$1,065,977.19 ","$822,639.87 "
29075,OTHER,,"70,132","$5,422,479.57 ","$4,167,906.12 "
,TOTAL,,"70,132","$5,422,479.57 ","$4,167,906.12 "
29085,OTHER,,"6,265","$507,954.36 ","$389,139.87 "
,TOTAL,,"6,265","$507,954.36 ","$389,139.87 "
29086,OTHER,,248,"$13,081.55 ","$9,922.65 "
,TOTAL,,248,"$13,081.55 ","$9,922.65 "
29105,OTHER,,"18,383","$1,228,731.71 ","$946,184.87 "
,TOTAL,,"18,383","$1,228,731.71 ","$946,184.87 "
29125,OTHER,,"72,848","$3,470,696.65 ","$2,647,920.74 "
,TOTAL,,"72,848","$3,470,696.65 ","$2,647,920.74 "
29126,OTHER,,"1,006","$64,589.98 ","$49,573.62 "
,TOTAL,,"1,006","$64,589.98 ","$49,573.62 "
29130,OTHER,,"14,717","$447,151.26 ","$338,852.48 "
,TOTAL,,"14,717","$447,151.26 ","$338,852.48 "
29131,OTHER,,520,"$21,260.71 ","$15,873.06 "
,TOTAL,,520,"$21,260.71 ","$15,873.06 "
29200,OTHER,,"1,450","$71,643.41 ","$55,885.98 "
,TOTAL,,"1,450","$71,643.41 ","$55,885.98 "
29220,OTHER,,"4,345","$213,417.28 ","$168,720.84 "
,TOTAL,,"4,345","$213,417.28 ","$168,720.84 "
29240,OTHER,,"8,723","$467,130.13 ","$364,228.15 "
,TOTAL,,"8,723","$467,130.13 ","$364,228.15 "
29260,OTHER,,"6,686","$259,737.76 ","$200,021.83 "
,TOTAL,,"6,686","$259,737.76 ","$200,021.83 "
29280,OTHER,,"5,213","$181,800.53 ","$142,600.49 "
,TOTAL,,"5,213","$181,800.53 ","$142,600.49 "
29305,OTHER,,39,"$6,377.71 ","$5,063.93 "
,TOTAL,,39,"$6,377.71 ","$5,063.93 "
29325,80'S,,1,$27.48 ,$21.98 
,OTHER,,18,"$2,788.89 ","$2,143.12 "
,TOTAL,,19,"$2,816.37 ","$2,165.10 "
29345,OTHER,,"3,193","$367,420.83 ","$285,912.49 "
,TOTAL,,"3,193","$367,420.83 ","$285,912.49 "
29355,OTHER,,663,"$81,872.98 ","$62,717.51 "
,TOTAL,,663,"$81,872.98 ","$62,717.51 "
29358,OTHER,,135,"$15,743.48 ","$12,143.89 "
,TOTAL,,135,"$15,743.48 ","$12,143.89 "
29365,OTHER,,"1,180","$124,794.23 ","$96,295.37 "
,TOTAL,,"1,180","$124,794.23 ","$96,295.37 "
29405,OTHER,,"49,243","$3,894,384.23 ","$2,985,128.54 "
,TOTAL,,"49,243","$3,894,384.23 ","$2,985,128.54 "
29425,OTHER,,"33,350","$2,908,693.45 ","$2,221,073.93 "
,TOTAL,,"33,350","$2,908,693.45 ","$2,221,073.93 "
29435,OTHER,,458,"$47,820.61 ","$36,186.27 "
,TOTAL,,458,"$47,820.61 ","$36,186.27 "
29440,OTHER,,182,"$7,178.60 ","$5,352.94 "
,TOTAL,,182,"$7,178.60 ","$5,352.94 "
29445,OTHER,,"10,176","$1,355,470.75 ","$1,049,136.05 "
,TOTAL,,"10,176","$1,355,470.75 ","$1,049,136.05 "
29450,OTHER,,410,"$42,099.44 ","$32,863.85 "
,TOTAL,,410,"$42,099.44 ","$32,863.85 "
29505,OTHER,,"7,405","$364,233.67 ","$280,884.73 "
,TOTAL,,"7,405","$364,233.67 ","$280,884.73 "
29515,80'S,,1,$4.02 ,$3.22 
,OTHER,,"45,068","$2,318,057.52 ","$1,779,134.85 "
,TOTAL,,"45,069","$2,318,061.54 ","$1,779,138.07 "
29520,OTHER,,"2,010","$98,312.53 ","$78,101.50 "
,TOTAL,,"2,010","$98,312.53 ","$78,101.50 "
29530,OTHER,,"15,698","$740,092.17 ","$581,771.20 "
,TOTAL,,"15,698","$740,092.17 ","$581,771.20 "
29540,OTHER,,"286,562","$8,732,452.73 ","$6,720,995.50 "
,TOTAL,,"286,562","$8,732,452.73 ","$6,720,995.50 "
29550,OTHER,,"65,037","$1,894,439.54 ","$1,454,891.84 "
,TOTAL,,"65,037","$1,894,439.54 ","$1,454,891.84 "
29580,OTHER,,"412,096","$18,095,105.01 ","$13,956,632.96 "
,TOTAL,,"412,096","$18,095,105.01 ","$13,956,632.96 "
29590,OTHER,,"5,866","$250,049.36 ","$191,242.42 "
,TOTAL,,"5,866","$250,049.36 ","$191,242.42 "
29700,OTHER,,"2,877","$138,732.95 ","$106,774.91 "
,TOTAL,,"2,877","$138,732.95 ","$106,774.91 "
29705,OTHER,,"2,429","$143,451.03 ","$110,255.15 "
,TOTAL,,"2,429","$143,451.03 ","$110,255.15 "
29710,OTHER,,8,$768.79 ,$615.03 
,TOTAL,,8,$768.79 ,$615.03 
29715,OTHER,,2,$136.22 ,$108.98 
,TOTAL,,2,$136.22 ,$108.98 
29720,OTHER,,242,"$15,255.02 ","$11,543.91 "
,TOTAL,,242,"$15,255.02 ","$11,543.91 "
29730,OTHER,,644,"$35,466.39 ","$27,441.08 "
,TOTAL,,644,"$35,466.39 ","$27,441.08 "
29740,OTHER,,182,"$14,237.69 ","$11,090.94 "
,TOTAL,,182,"$14,237.69 ","$11,090.94 "
29750,OTHER,,7,$694.39 ,$475.99 
,TOTAL,,7,$694.39 ,$475.99 
29799,OTHER,,"2,958","$126,011.28 ","$99,794.80 "
,TOTAL,,"2,958","$126,011.28 ","$99,794.80 "
29800,SG,,7,"$2,497.34 ","$1,997.87 "
,80'S,,1,$41.64 ,$33.31 
,OTHER,,31,"$13,640.26 ","$10,912.23 "
,TOTAL,,39,"$16,179.24 ","$12,943.41 "
29804,SG,,15,"$6,449.65 ","$5,159.73 "
,80'S,,2,$209.61 ,$167.69 
,OTHER,,100,"$67,831.05 ","$53,707.81 "
,TOTAL,,117,"$74,490.31 ","$59,035.23 "
29805,SG,,199,"$58,669.60 ","$46,182.41 "
,OTHER,,"1,143","$313,316.98 ","$246,844.53 "
,TOTAL,,"1,342","$371,986.58 ","$293,026.94 "
29806,SG,,245,"$92,474.92 ","$72,842.89 "
,OTHER,,946,"$957,261.41 ","$751,314.82 "
,TOTAL,,"1,191","$1,049,736.33 ","$824,157.71 "
29807,SG,,886,"$270,132.11 ","$211,009.86 "
,OTHER,,"3,611","$3,484,629.80 ","$2,725,764.33 "
,TOTAL,,"4,497","$3,754,761.91 ","$2,936,774.19 "
29819,AS,,1,$16.55 ,$13.24 
,SG,,184,"$55,039.82 ","$43,709.69 "
,80'S,,1,$22.86 ,$18.29 
,OTHER,,897,"$182,530.92 ","$144,195.70 "
,TOTAL,,"1,083","$237,610.15 ","$187,936.92 "
29820,AS,,99,"$2,130.81 ","$1,704.62 "
,SG,,139,"$43,428.94 ","$34,362.40 "
,80'S,,53,"$1,461.96 ","$1,169.54 "
,OTHER,,832,"$154,218.62 ","$121,789.25 "
,TOTAL,,"1,123","$201,240.33 ","$159,025.81 "
29821,AS,,118,"$2,876.81 ","$2,242.17 "
,SG,,163,"$48,258.77 ","$37,359.19 "
,80'S,,118,"$3,561.95 ","$2,849.56 "
,OTHER,,"1,122","$230,226.87 ","$181,701.60 "
,TOTAL,,"1,521","$284,924.40 ","$224,152.52 "
29822,AS,,"1,991","$52,004.76 ","$41,215.40 "
,SG,,"2,072","$580,112.80 ","$457,684.38 "
,80'S,,466,"$15,996.61 ","$12,720.73 "
,OTHER,,"10,284","$1,958,829.74 ","$1,545,787.75 "
,TOTAL,,"14,813","$2,606,943.91 ","$2,057,408.26 "
29823,AS,,"3,899","$112,382.54 ","$89,405.31 "
,SG,,"4,024","$1,166,455.95 ","$918,830.32 "
,80'S,,"1,253","$44,469.77 ","$35,184.94 "
,OTHER,,"16,780","$3,906,171.70 ","$3,087,661.14 "
,TOTAL,,"25,956","$5,229,479.96 ","$4,131,081.71 "
29824,AS,,"6,424","$150,790.12 ","$119,781.71 "
,SG,,"7,565","$4,153,551.00 ","$3,264,041.70 "
,80'S,,"1,664","$43,794.75 ","$34,752.45 "
,OTHER,,"25,279","$4,513,673.50 ","$3,556,038.71 "
,TOTAL,,"40,932","$8,861,809.37 ","$6,974,614.57 "
29825,AS,,192,"$7,858.14 ","$6,278.26 "
,SG,,202,"$76,561.72 ","$59,652.04 "
,80'S,,55,"$2,170.22 ","$1,730.56 "
,OTHER,,"1,292","$357,410.50 ","$282,151.24 "
,TOTAL,,"1,741","$444,000.58 ","$349,812.10 "
29826,AS,,"12,833","$827,618.74 ","$656,721.88 "
,SG,,"15,381","$4,790,931.54 ","$3,772,765.41 "
,80'S,,"3,872","$281,193.72 ","$222,357.93 "
,OTHER,,"56,885","$27,049,768.30 ","$21,256,250.16 "
,TOTAL,,"88,971","$32,949,512.30 ","$25,908,095.38 "
29827,AS,,"6,389","$950,836.25 ","$753,746.50 "
,SG,,"6,829","$4,678,580.48 ","$3,685,422.53 "
,80'S,,"2,356","$410,816.33 ","$323,844.22 "
,OTHER,,"23,855","$25,673,308.04 ","$20,209,883.65 "
,TOTAL,,"39,429","$31,713,541.10 ","$24,972,896.90 "
29830,SG,,7,"$3,258.01 ","$2,286.99 "
,OTHER,,24,"$7,908.92 ","$6,084.96 "
