CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
MUSCULOSKELETAL,28045,TOTAL,2555,893799.82000000007,684807.58,,,
MUSCULOSKELETAL,28046,80S,N/A,0,0,,,
MUSCULOSKELETAL,28046,SG,N/A,4542.37,3561.21,,,
MUSCULOSKELETAL,28046,OTHER,236,155578.32,121633.47,,,
MUSCULOSKELETAL,28046,TOTAL,246,160120.69,125194.68,,,
MUSCULOSKELETAL,28047,80S,13,2047.82,1605.51,,,
MUSCULOSKELETAL,28047,SG,N/A,2103.6999999999998,1649.3,,,
MUSCULOSKELETAL,28047,OTHER,232,247063.8,189931.26,,,
MUSCULOSKELETAL,28047,TOTAL,247,251215.32,193186.07,,,
MUSCULOSKELETAL,28050,80S,N/A,0,0,,,
MUSCULOSKELETAL,28050,OTHER,80,21512.62,16380.85,,,
MUSCULOSKELETAL,28050,TOTAL,80,21512.62,16380.85,,,
MUSCULOSKELETAL,28052,80S,N/A,0,0,,,
MUSCULOSKELETAL,28052,OTHER,140,36850.550000000003,28248.21,,,
MUSCULOSKELETAL,28052,TOTAL,140,36850.550000000003,28248.21,,,
MUSCULOSKELETAL,28054,80S,N/A,55.1,43.2,,,
MUSCULOSKELETAL,28054,SG,N/A,1785.88,1337.85,,,
MUSCULOSKELETAL,28054,OTHER,70,21344.49,16659.46,,,
MUSCULOSKELETAL,28054,TOTAL,74,23185.47,18040.509999999998,,,
MUSCULOSKELETAL,28055,80S,N/A,122.94,96.39,,,
MUSCULOSKELETAL,28055,SG,N/A,1763.03,1382.23,,,
MUSCULOSKELETAL,28055,OTHER,175,63077.13,48738.32,,,
MUSCULOSKELETAL,28055,TOTAL,181,64963.1,50216.94,,,
MUSCULOSKELETAL,28060,80S,N/A,0,0,,,
MUSCULOSKELETAL,28060,SG,49,36716.720000000001,28727.14,,,
MUSCULOSKELETAL,28060,OTHER,1969,791059.42,605535.55000000005,,,
MUSCULOSKELETAL,28060,TOTAL,2018,827776.14,634262.69000000006,,,
MUSCULOSKELETAL,28062,80S,N/A,0,0,,,
MUSCULOSKELETAL,28062,OTHER,434,192977.41,147478.73000000001,,,
MUSCULOSKELETAL,28062,TOTAL,434,192977.41,147478.73000000001,,,
MUSCULOSKELETAL,28070,80S,N/A,0,0,,,
MUSCULOSKELETAL,28070,SG,N/A,874.74,606.09,,,
MUSCULOSKELETAL,28070,OTHER,258,70827.490000000005,55151.65,,,
MUSCULOSKELETAL,28070,TOTAL,260,71702.23000000001,55757.74,,,
MUSCULOSKELETAL,28072,80S,N/A,0,0,,,
MUSCULOSKELETAL,28072,SG,N/A,2914.94,2285.31,,,
MUSCULOSKELETAL,28072,OTHER,406,104217.46,81027.3,,,
MUSCULOSKELETAL,28072,TOTAL,411,107132.4,83312.61,,,
MUSCULOSKELETAL,28080,80S,140,6827.64,5341.35,,,
MUSCULOSKELETAL,28080,SG,218,163445.06,126640.49,,,
MUSCULOSKELETAL,28080,OTHER,7804,3449879.63,2654101.7200000002,,,
MUSCULOSKELETAL,28080,TOTAL,8162,3620152.33,2786083.560000001,,,
MUSCULOSKELETAL,28086,80S,90,2733.4,2130.42,,,
MUSCULOSKELETAL,28086,SG,N/A,2932.43,2299.0100000000002,,,
MUSCULOSKELETAL,28086,OTHER,457,120147.1,92914.59,,,
MUSCULOSKELETAL,28086,TOTAL,552,125812.93,97344.01999999999,,,
MUSCULOSKELETAL,28088,80S,N/A,177.35,128.08000000000001,,,
MUSCULOSKELETAL,28088,SG,N/A,3041.14,2083.61,,,
MUSCULOSKELETAL,28088,OTHER,141,31656.71,24711.75,,,
MUSCULOSKELETAL,28088,TOTAL,153,34875.199999999997,26923.439999999999,,,
MUSCULOSKELETAL,28090,80S,N/A,0,0,,,
MUSCULOSKELETAL,28090,SG,99,70788.429999999993,53846.66,,,
MUSCULOSKELETAL,28090,OTHER,4719,1781180.4,1371743.69,,,
MUSCULOSKELETAL,28090,TOTAL,4818,1851968.83,1425590.35,,,
MUSCULOSKELETAL,28092,80S,N/A,0,0,,,
MUSCULOSKELETAL,28092,SG,27,22685.29,17648.66,,,
MUSCULOSKELETAL,28092,OTHER,1466,594833.15,456968.69,,,
MUSCULOSKELETAL,28092,TOTAL,1493,617518.44000000006,474617.35,,,
MUSCULOSKELETAL,28100,80S,90,3778.31,2959.32,,,
MUSCULOSKELETAL,28100,SG,N/A,5419.11,4133.32,,,
MUSCULOSKELETAL,28100,OTHER,649,272003.33,209438.72,,,
MUSCULOSKELETAL,28100,TOTAL,748,281200.75,216531.36,,,
MUSCULOSKELETAL,28102,80S,12,802.94,629.5,,,
MUSCULOSKELETAL,28102,SG,N/A,3137.84,2460.06,,,
MUSCULOSKELETAL,28102,OTHER,40,30657.98,24035.85,,,
MUSCULOSKELETAL,28102,TOTAL,53,34598.76,27125.41,,,
MUSCULOSKELETAL,28103,80S,16,495.09,388.14,,,
MUSCULOSKELETAL,28103,OTHER,75,46799.39,36293.49,,,
MUSCULOSKELETAL,28103,TOTAL,91,47294.48,36681.629999999997,,,
MUSCULOSKELETAL,28104,80S,145,5710.19,4396.5600000000004,,,
MUSCULOSKELETAL,28104,SG,50,36491.43,28598.58,,,
MUSCULOSKELETAL,28104,OTHER,2311,1193714.5900000001,922047.33,,,
MUSCULOSKELETAL,28104,TOTAL,2506,1235916.21,955042.47,,,
MUSCULOSKELETAL,28106,80S,N/A,101.76,79.78,,,
MUSCULOSKELETAL,28106,OTHER,81,53122.13,41420.519999999997,,,
MUSCULOSKELETAL,28106,TOTAL,83,53223.89,41500.300000000003,,,
MUSCULOSKELETAL,28107,80S,N/A,177.8,139.4,,,
MUSCULOSKELETAL,28107,SG,N/A,2600,2038.4,,,
MUSCULOSKELETAL,28107,OTHER,68,47005.63,36607.629999999997,,,
MUSCULOSKELETAL,28107,TOTAL,75,49783.43,38785.43,,,
MUSCULOSKELETAL,28108,80S,N/A,0,0,,,
MUSCULOSKELETAL,28108,SG,45,34013.269999999997,25446.11,,,
MUSCULOSKELETAL,28108,OTHER,2933,1493087.02,1151774.42,,,
MUSCULOSKELETAL,28108,TOTAL,2978,1527100.29,1177220.53,,,
MUSCULOSKELETAL,28110,80S,N/A,0,0,,,
MUSCULOSKELETAL,28110,SG,97,64747.92,50043.69,,,
MUSCULOSKELETAL,28110,OTHER,3988,1380438.25,1064175.19,,,
MUSCULOSKELETAL,28110,TOTAL,4085,1445186.17,1114218.8799999999,,,
MUSCULOSKELETAL,28111,80S,N/A,0,0,,,
MUSCULOSKELETAL,28111,SG,N/A,6231.76,4885.68,,,
MUSCULOSKELETAL,28111,OTHER,1186,375693.94,292259.15999999997,,,
MUSCULOSKELETAL,28111,TOTAL,1194,381925.7,297144.84000000003,,,
MUSCULOSKELETAL,28112,80S,N/A,0,0,,,
MUSCULOSKELETAL,28112,SG,82,51236.28,40169.15,,,
MUSCULOSKELETAL,28112,OTHER,6697,1836283.68,1423788.64,,,
MUSCULOSKELETAL,28112,TOTAL,6779,1887519.96,1463957.79,,,
MUSCULOSKELETAL,28113,80S,59,2773.58,2125.9,,,
MUSCULOSKELETAL,28113,SG,35,26147.74,19709.53,,,
MUSCULOSKELETAL,28113,OTHER,3477,1528592.79,1184896.26,,,
MUSCULOSKELETAL,28113,TOTAL,3571,1557514.11,1206731.69,,,
MUSCULOSKELETAL,28114,80S,161,19585.78,15291.02,,,
MUSCULOSKELETAL,28114,SG,20,12966.64,10052.780000000001,,,
MUSCULOSKELETAL,28114,OTHER,908,742510.55,575344.37,,,
MUSCULOSKELETAL,28114,TOTAL,1089,775062.97000000009,600688.17000000004,,,
MUSCULOSKELETAL,28116,80S,N/A,0,0,,,
MUSCULOSKELETAL,28116,SG,N/A,1563.9,1226.0999999999999,,,
MUSCULOSKELETAL,28116,OTHER,158,83360.210000000006,63336.15,,,
MUSCULOSKELETAL,28116,TOTAL,160,84924.11,64562.25,,,
MUSCULOSKELETAL,28118,80S,422,15688.31,12122.12,,,
MUSCULOSKELETAL,28118,SG,49,33241.129999999997,25309.599999999999,,,
MUSCULOSKELETAL,28118,OTHER,3252,1141127.1599999999,880972.07,,,
MUSCULOSKELETAL,28118,TOTAL,3723,1190056.6000000001,918403.78999999992,,,
MUSCULOSKELETAL,28119,80S,N/A,0,0,,,
MUSCULOSKELETAL,28119,SG,41,29694.33,23015.41,,,
MUSCULOSKELETAL,28119,OTHER,2203,964215.87,742178.66,,,
MUSCULOSKELETAL,28119,TOTAL,2244,993910.2,765194.07000000007,,,
MUSCULOSKELETAL,28120,80S,N/A,0,0,,,
MUSCULOSKELETAL,28120,SG,104,62369.36,47691.75,,,
MUSCULOSKELETAL,28120,OTHER,5378,2218372.61,1717059.38,,,
MUSCULOSKELETAL,28120,TOTAL,5482,2280741.9700000002,1764751.13,,,
MUSCULOSKELETAL,28122,80S,1177,60611.55,46397.52,,,
MUSCULOSKELETAL,28122,SG,326,221581.72,171425.32,,,
MUSCULOSKELETAL,28122,OTHER,14683,6047659.6100000003,4682983.1100000003,,,
MUSCULOSKELETAL,28122,TOTAL,16186,6329852.8799999999,4900805.95,,,
MUSCULOSKELETAL,28124,80S,N/A,0,0,,,
MUSCULOSKELETAL,28124,SG,286,56877.2,44049.52,,,
MUSCULOSKELETAL,28124,OTHER,13794,4161884.83,3214331.12,,,
MUSCULOSKELETAL,28124,TOTAL,14080,4218762.03,3258380.64,,,
MUSCULOSKELETAL,28126,80S,N/A,0,0,,,
MUSCULOSKELETAL,28126,SG,31,20486.259999999998,16061.17,,,
MUSCULOSKELETAL,28126,OTHER,2276,589260.94999999995,453226.64,,,
MUSCULOSKELETAL,28126,TOTAL,2307,609747.21,469287.81,,,
MUSCULOSKELETAL,28130,80S,22,1224.03,959.63,,,
MUSCULOSKELETAL,28130,OTHER,86,37011.599999999999,29012.18,,,
MUSCULOSKELETAL,28130,TOTAL,108,38235.629999999997,29971.81,,,
MUSCULOSKELETAL,28140,80S,N/A,0,0,,,
MUSCULOSKELETAL,28140,SG,N/A,2355.12,1846.4,,,
MUSCULOSKELETAL,28140,OTHER,1145,443298.28,344906.79,,,
MUSCULOSKELETAL,28140,TOTAL,1149,445653.4,346753.19,,,
MUSCULOSKELETAL,28150,80S,N/A,0,0,,,
MUSCULOSKELETAL,28150,SG,N/A,3751,2906.16,,,
MUSCULOSKELETAL,28150,OTHER,1045,346252.45,266856.76,,,
MUSCULOSKELETAL,28150,TOTAL,1050,350003.45,269762.92,,,
MUSCULOSKELETAL,28153,80S,N/A,0,0,,,
MUSCULOSKELETAL,28153,SG,23,13649.58,10701.24,,,
MUSCULOSKELETAL,28153,OTHER,2492,830259.77,639888.37,,,
MUSCULOSKELETAL,28153,TOTAL,2515,843909.35,650589.61,,,
MUSCULOSKELETAL,28160,80S,N/A,0,0,,,
MUSCULOSKELETAL,28160,SG,18,15559.57,12198.67,,,
MUSCULOSKELETAL,28160,OTHER,2714,848304.02,656993.32999999996,,,
MUSCULOSKELETAL,28160,TOTAL,2732,863863.59,669192,,,
MUSCULOSKELETAL,28171,OTHER,25,21604.43,16930.8,,,
MUSCULOSKELETAL,28171,TOTAL,25,21604.43,16930.8,,,
MUSCULOSKELETAL,28173,80S,N/A,0,0,,,
MUSCULOSKELETAL,28173,SG,N/A,930,729.12,,,
MUSCULOSKELETAL,28173,OTHER,128,90633.7,69839.289999999994,,,
MUSCULOSKELETAL,28173,TOTAL,129,91563.7,70568.409999999989,,,
MUSCULOSKELETAL,28175,OTHER,98,44730.48,34896.160000000003,,,
MUSCULOSKELETAL,28175,TOTAL,98,44730.48,34896.160000000003,,,
MUSCULOSKELETAL,28190,80S,N/A,0,0,,,
MUSCULOSKELETAL,28190,SG,N/A,1357.45,1059.81,,,
MUSCULOSKELETAL,28190,OTHER,6931,1599893.93,1211144.32,,,
MUSCULOSKELETAL,28190,TOTAL,6938,1601251.38,1212204.1299999999,,,
MUSCULOSKELETAL,28192,80S,N/A,0,0,,,
MUSCULOSKELETAL,28192,SG,15,10132.66,7349.21,,,
MUSCULOSKELETAL,28192,OTHER,1933,779605.3,599506.88,,,
MUSCULOSKELETAL,28192,TOTAL,1948,789737.96000000008,606856.09,,,
MUSCULOSKELETAL,28193,80S,N/A,0,0,,,
MUSCULOSKELETAL,28193,SG,N/A,1916.91,1502.85,,,
MUSCULOSKELETAL,28193,OTHER,668,290519.40999999997,224707.7,,,
MUSCULOSKELETAL,28193,TOTAL,673,292436.31999999989,226210.55,,,
MUSCULOSKELETAL,28200,80S,N/A,0,0,,,
MUSCULOSKELETAL,28200,SG,16,11871.61,9307.31,,,
MUSCULOSKELETAL,28200,OTHER,1466,463260.7,356009.74,,,
MUSCULOSKELETAL,28200,TOTAL,1482,475132.31,365317.05,,,
MUSCULOSKELETAL,28202,80S,21,1089.69,854.34,,,
MUSCULOSKELETAL,28202,SG,N/A,919.69,721.03,,,
MUSCULOSKELETAL,28202,OTHER,216,82169.279999999999,63362.76,,,
MUSCULOSKELETAL,28202,TOTAL,238,84178.66,64938.13,,,
MUSCULOSKELETAL,28208,80S,N/A,0,0,,,
MUSCULOSKELETAL,28208,SG,12,8044.92,6307.21,,,
MUSCULOSKELETAL,28208,OTHER,1328,384344.32000000001,297892.64,,,
MUSCULOSKELETAL,28208,TOTAL,1340,392389.24,304199.84999999998,,,
MUSCULOSKELETAL,28210,80S,14,642.84,504.02,,,
MUSCULOSKELETAL,28210,SG,N/A,1910,1497.44,,,
MUSCULOSKELETAL,28210,OTHER,154,89651.79,68464.12,,,
MUSCULOSKELETAL,28210,TOTAL,169,92204.62999999999,70465.58,,,
MUSCULOSKELETAL,28220,80S,N/A,0,0,,,
MUSCULOSKELETAL,28220,SG,N/A,702.87,551.04999999999995,,,
MUSCULOSKELETAL,28220,OTHER,840,274307.64,211693.03,,,
MUSCULOSKELETAL,28220,TOTAL,845,275010.51,212244.08,,,
MUSCULOSKELETAL,28222,80S,N/A,0,0,,,
MUSCULOSKELETAL,28222,SG,24,10707.15,8394.48,,,
MUSCULOSKELETAL,28222,OTHER,237,95778.04,73388.320000000007,,,
MUSCULOSKELETAL,28222,TOTAL,261,106485.19,81782.8,,,
MUSCULOSKELETAL,28225,80S,N/A,0,0,,,
MUSCULOSKELETAL,28225,SG,11,6237,4889.79,,,
MUSCULOSKELETAL,28225,OTHER,454,112613.16,87828.54,,,
MUSCULOSKELETAL,28225,TOTAL,465,118850.16,92718.329999999987,,,
MUSCULOSKELETAL,28226,80S,N/A,0,0,,,
MUSCULOSKELETAL,28226,OTHER,77,16907.86,12994.62,,,
MUSCULOSKELETAL,28226,TOTAL,77,16907.86,12994.62,,,
MUSCULOSKELETAL,28230,80S,N/A,0,0,,,
MUSCULOSKELETAL,28230,SG,27,4909.3599999999997,3754.16,,,
MUSCULOSKELETAL,28230,OTHER,2549,784080.48,604397.15,,,
MUSCULOSKELETAL,28230,TOTAL,2576,788989.84,608151.31000000006,,,
MUSCULOSKELETAL,28232,80S,N/A,0,0,,,
MUSCULOSKELETAL,28232,SG,211,31071.35,23971.33,,,
MUSCULOSKELETAL,28232,OTHER,18981,4220578.96,3255693.26,,,
MUSCULOSKELETAL,28232,TOTAL,19192,4251650.3099999996,3279664.59,,,
MUSCULOSKELETAL,28234,80S,N/A,0,0,,,
MUSCULOSKELETAL,28234,SG,112,61882.65,48400.75,,,
MUSCULOSKELETAL,28234,OTHER,7330,1830274.17,1415138.43,,,
MUSCULOSKELETAL,28234,TOTAL,7442,1892156.82,1463539.18,,,
MUSCULOSKELETAL,28238,80S,79,4171.03,3109.09,,,
MUSCULOSKELETAL,28238,SG,11,28256.18,20511.8,,,
MUSCULOSKELETAL,28238,OTHER,733,622164.18999999994,477083.05,,,
MUSCULOSKELETAL,28238,TOTAL,823,654591.4,500703.94,,,
MUSCULOSKELETAL,28240,80S,N/A,0,0,,,
MUSCULOSKELETAL,28240,SG,N/A,4508.68,3534.79,,,
MUSCULOSKELETAL,28240,OTHER,625,174696.85,135635.85999999999,,,
MUSCULOSKELETAL,28240,TOTAL,634,179205.53,139170.65,,,
MUSCULOSKELETAL,28250,80S,76,2828.39,2147.08,,,
MUSCULOSKELETAL,28250,SG,N/A,3279.7,2334.7600000000002,,,
MUSCULOSKELETAL,28250,OTHER,523,204578.85,154283.56,,,
MUSCULOSKELETAL,28250,TOTAL,605,210686.94,158765.4,,,
MUSCULOSKELETAL,28260,80S,21,916.78,718.76,,,
MUSCULOSKELETAL,28260,SG,N/A,1509.25,1183.25,,,
MUSCULOSKELETAL,28260,OTHER,188,64195.72,49964.55,,,
MUSCULOSKELETAL,28260,TOTAL,211,66621.75,51866.559999999998,,,
MUSCULOSKELETAL,28261,80S,N/A,897.37,703.54,,,
MUSCULOSKELETAL,28261,OTHER,105,77510.62,59218.36,,,
MUSCULOSKELETAL,28261,TOTAL,114,78407.989999999991,59921.9,,,
MUSCULOSKELETAL,28262,80S,15,2804.4,2083.41,,,
MUSCULOSKELETAL,28262,OTHER,74,88301.89,68565.87,,,
MUSCULOSKELETAL,28262,TOTAL,89,91106.29,70649.279999999999,,,
MUSCULOSKELETAL,28264,80S,11,697.46,546.80999999999995,,,
MUSCULOSKELETAL,28264,SG,N/A,0,0,,,
MUSCULOSKELETAL,28264,OTHER,62,36560.06,26591.69,,,
MUSCULOSKELETAL,28264,TOTAL,73,37257.519999999997,27138.5,,,
MUSCULOSKELETAL,28270,80S,N/A,85.35,66.900000000000006,,,
MUSCULOSKELETAL,28270,SG,508,233436.01,181535.54,,,
MUSCULOSKELETAL,28270,OTHER,33292,9913578.6400000006,7691813.0599999996,,,
MUSCULOSKELETAL,28270,TOTAL,33803,10147100,7873415.5,,,
MUSCULOSKELETAL,28272,80S,N/A,0,0,,,
MUSCULOSKELETAL,28272,SG,22,3117.77,2444.33,,,
MUSCULOSKELETAL,28272,OTHER,6758,1721750.68,1329284.75,,,
MUSCULOSKELETAL,28272,TOTAL,6780,1724868.45,1331729.08,,,
MUSCULOSKELETAL,28280,80S,22,840.22,658.7,,,
MUSCULOSKELETAL,28280,SG,13,8413.81,5885.92,,,
MUSCULOSKELETAL,28280,OTHER,568,197780.5,153225.12,,,
MUSCULOSKELETAL,28280,TOTAL,603,207034.53,159769.74,,,
MUSCULOSKELETAL,28285,80S,N/A,249.1,195.32,,,
MUSCULOSKELETAL,28285,SG,2039,1289840.54,992943.88,,,
MUSCULOSKELETAL,28285,OTHER,104900,38175349.340000004,29525457.670000002,,,
MUSCULOSKELETAL,28285,TOTAL,106947,39465438.979999997,30518596.870000001,,,
MUSCULOSKELETAL,28286,80S,N/A,0,0,,,
MUSCULOSKELETAL,28286,SG,N/A,4307.59,3377.14,,,
MUSCULOSKELETAL,28286,OTHER,362,108525.94,82770.64,,,
MUSCULOSKELETAL,28286,TOTAL,367,112833.53,86147.78,,,
MUSCULOSKELETAL,28288,80S,N/A,0,0,,,
MUSCULOSKELETAL,28288,SG,62,46435.76,36308.050000000003,,,
MUSCULOSKELETAL,28288,OTHER,4678,2021275.15,1562781.72,,,
MUSCULOSKELETAL,28288,TOTAL,4740,2067710.91,1599089.77,,,
MUSCULOSKELETAL,28289,80S,577,45619,34777.550000000003,,,
MUSCULOSKELETAL,28289,SG,138,125052.3,95779.67,,,
MUSCULOSKELETAL,28289,OTHER,5926,3811633.38,2936950,,,
MUSCULOSKELETAL,28289,TOTAL,6641,3982304.68,3067507.22,,,
MUSCULOSKELETAL,28290,80S,N/A,0,0,,,
MUSCULOSKELETAL,28290,SG,50,67888.3,52885.24,,,
MUSCULOSKELETAL,28290,OTHER,2766,1596342.37,1234367.8700000001,,,
MUSCULOSKELETAL,28290,TOTAL,2816,1664230.67,1287253.1100000001,,,
MUSCULOSKELETAL,28292,80S,847,71299.77,55057.88,,,
MUSCULOSKELETAL,28292,SG,137,186046.25,144140.98000000001,,,
MUSCULOSKELETAL,28292,OTHER,10165,7935477.8899999997,6137247.6100000003,,,
MUSCULOSKELETAL,28292,TOTAL,11149,8192823.9099999992,6336446.4700000007,,,
MUSCULOSKELETAL,28293,80S,257,28921.91,22353.95,,,
MUSCULOSKELETAL,28293,SG,29,41140.870000000003,32218.02,,,
MUSCULOSKELETAL,28293,OTHER,4234,3654363.15,2827103.2,,,
MUSCULOSKELETAL,28293,TOTAL,4520,3724425.93,2881675.17,,,
MUSCULOSKELETAL,28294,80S,15,811.97,636.62,,,
MUSCULOSKELETAL,28294,SG,N/A,1647.56,1291.69,,,
MUSCULOSKELETAL,28294,OTHER,92,60577.52,46816.3,,,
MUSCULOSKELETAL,28294,TOTAL,108,63037.05,48744.61,,,
MUSCULOSKELETAL,28296,80S,1127,87406.95,67257.61,,,
MUSCULOSKELETAL,28296,SG,384,555795.94999999995,424105.14,,,
MUSCULOSKELETAL,28296,OTHER,18518,14396880.640000001,11075559.939999999,,,
MUSCULOSKELETAL,28296,TOTAL,20029,15040083.539999999,11566922.689999999,,,
MUSCULOSKELETAL,28297,80S,363,27338.560000000001,20870.669999999998,,,
MUSCULOSKELETAL,28297,SG,51,72452.179999999993,55127.79,,,
MUSCULOSKELETAL,28297,OTHER,2317,1629691.61,1251162.1499999999,,,
MUSCULOSKELETAL,28297,TOTAL,2731,1729482.35,1327160.6100000001,,,
MUSCULOSKELETAL,28298,80S,321,19837.54,15200.87,,,
MUSCULOSKELETAL,28298,SG,68,95777.34,74740.39,,,
MUSCULOSKELETAL,28298,OTHER,3444,2384154.13,1845789.54,,,
MUSCULOSKELETAL,28298,TOTAL,3833,2499769.0099999998,1935730.8,,,
MUSCULOSKELETAL,28299,80S,598,59967.14,45535.23,,,
MUSCULOSKELETAL,28299,SG,153,223892.49,172806.55,,,
MUSCULOSKELETAL,28299,OTHER,6659,6102735.5199999996,4703321.78,,,
MUSCULOSKELETAL,28299,TOTAL,7410,6386595.1499999994,4921663.5600000015,,,
MUSCULOSKELETAL,28300,80S,712,43227.91,32713.07,,,
MUSCULOSKELETAL,28300,SG,19,46678.05,34978.129999999997,,,
MUSCULOSKELETAL,28300,OTHER,2545,1833867.81,1400484.35,,,
MUSCULOSKELETAL,28300,TOTAL,3276,1923773.77,1468175.55,,,
MUSCULOSKELETAL,28302,80S,12,828.58,649.6,,,
MUSCULOSKELETAL,28302,SG,N/A,1026.24,804.57,,,
MUSCULOSKELETAL,28302,OTHER,48,26816.76,20643.73,,,
MUSCULOSKELETAL,28302,TOTAL,62,28671.58,22097.9,,,
MUSCULOSKELETAL,28304,80S,121,6202.88,4808.84,,,
MUSCULOSKELETAL,28304,SG,N/A,19705.27,15448.92,,,
MUSCULOSKELETAL,28304,OTHER,525,321672.53999999998,247738.36,,,
MUSCULOSKELETAL,28304,TOTAL,653,347580.69,267996.12,,,
MUSCULOSKELETAL,28305,80S,19,1209.9000000000001,948.54,,,
MUSCULOSKELETAL,28305,SG,N/A,2842.99,2228.9,,,
MUSCULOSKELETAL,28305,OTHER,136,96834.22,75478.34,,,
MUSCULOSKELETAL,28305,TOTAL,156,100887.11,78655.779999999984,,,
MUSCULOSKELETAL,28306,80S,400,13633.19,10592.14,,,
MUSCULOSKELETAL,28306,SG,12,7689.85,6011.14,,,
MUSCULOSKELETAL,28306,OTHER,2066,663608.92000000004,512336.34,,,
MUSCULOSKELETAL,28306,TOTAL,2478,684931.96,528939.62,,,
MUSCULOSKELETAL,28307,80S,18,756.32,592.96,,,
MUSCULOSKELETAL,28307,SG,N/A,976.78,765.79,,,
MUSCULOSKELETAL,28307,OTHER,156,51702.18,40101.56,,,
MUSCULOSKELETAL,28307,TOTAL,176,53435.28,41460.31,,,
MUSCULOSKELETAL,28308,80S,2275,84777.17,65082.36,,,
MUSCULOSKELETAL,28308,SG,457,270352.33,207294.47,,,
MUSCULOSKELETAL,28308,OTHER,20874,6808386.5300000003,5264465.53,,,
MUSCULOSKELETAL,28308,TOTAL,23606,7163516.0300000003,5536842.3600000003,,,
MUSCULOSKELETAL,28309,80S,21,2815.38,2030.74,,,
MUSCULOSKELETAL,28309,SG,N/A,2528.5300000000002,1982.36,,,
MUSCULOSKELETAL,28309,OTHER,315,386969.96,300685.13,,,
MUSCULOSKELETAL,28309,TOTAL,337,392313.87000000011,304698.23,,,
MUSCULOSKELETAL,28310,80S,N/A,0,0,,,
MUSCULOSKELETAL,28310,SG,24,15285.75,11984.04,,,
MUSCULOSKELETAL,28310,OTHER,2436,654457.28,506171.94,,,
MUSCULOSKELETAL,28310,TOTAL,2460,669743.03,518155.98,,,
MUSCULOSKELETAL,28312,80S,N/A,0,0,,,
MUSCULOSKELETAL,28312,SG,72,40250.120000000003,31547.33,,,
MUSCULOSKELETAL,28312,OTHER,839,273638.09000000003,212369.11,,,
MUSCULOSKELETAL,28312,TOTAL,911,313888.21000000002,243916.44,,,
MUSCULOSKELETAL,28313,80S,N/A,0,0,,,
MUSCULOSKELETAL,28313,SG,125,79131.48,62039.06,,,
MUSCULOSKELETAL,28313,OTHER,4684,1428413.68,1109589.54,,,
MUSCULOSKELETAL,28313,TOTAL,4809,1507545.16,1171628.6000000001,,,
MUSCULOSKELETAL,28315,80S,N/A,0,0,,,
MUSCULOSKELETAL,28315,SG,73,53058.54,41378.53,,,
MUSCULOSKELETAL,28315,OTHER,2608,887934.38,685016.88,,,
MUSCULOSKELETAL,28315,TOTAL,2681,940992.92,726395.41,,,
MUSCULOSKELETAL,28320,80S,58,3815.94,2991.64,,,
MUSCULOSKELETAL,28320,SG,N/A,8655.7900000000009,6757.52,,,
MUSCULOSKELETAL,28320,OTHER,244,164441.76,126831.46,,,
MUSCULOSKELETAL,28320,TOTAL,305,176913.49,136580.62,,,
MUSCULOSKELETAL,28322,80S,144,10592.23,8150.56,,,
MUSCULOSKELETAL,28322,SG,14,12579.74,8652.51,,,
MUSCULOSKELETAL,28322,OTHER,722,419830.87,321671.92,,,
MUSCULOSKELETAL,28322,TOTAL,880,443002.84,338474.99,,,
MUSCULOSKELETAL,28340,80S,N/A,0,0,,,
MUSCULOSKELETAL,28340,OTHER,N/A,4871.4799999999996,3819.25,,,
MUSCULOSKELETAL,28340,TOTAL,N/A,4871.4799999999996,3819.25,,,
MUSCULOSKELETAL,28341,OTHER,13,7552.1,5920.86,,,
MUSCULOSKELETAL,28341,TOTAL,13,7552.1,5920.86,,,
MUSCULOSKELETAL,28344,80S,N/A,0,0,,,
MUSCULOSKELETAL,28344,OTHER,N/A,3473.51,2667.68,,,
MUSCULOSKELETAL,28344,TOTAL,N/A,3473.51,2667.68,,,
MUSCULOSKELETAL,28345,SG,N/A,3725.84,2921.05,,,
MUSCULOSKELETAL,28345,OTHER,93,42179.99,32992.58,,,
MUSCULOSKELETAL,28345,TOTAL,97,45905.83,35913.629999999997,,,
MUSCULOSKELETAL,28400,80S,N/A,0,0,,,
MUSCULOSKELETAL,28400,OTHER,3248,735289.04,558562.72,,,
MUSCULOSKELETAL,28400,TOTAL,3248,735289.04,558562.72,,,
MUSCULOSKELETAL,28405,80S,N/A,0,0,,,
MUSCULOSKELETAL,28405,OTHER,147,46698.16,36167.06,,,
MUSCULOSKELETAL,28405,TOTAL,147,46698.16,36167.06,,,
MUSCULOSKELETAL,28406,80S,N/A,463.39,363.28,,,
MUSCULOSKELETAL,28406,SG,N/A,3083.05,2417.1,,,
MUSCULOSKELETAL,28406,OTHER,112,51884.37,39859.69,,,
MUSCULOSKELETAL,28406,TOTAL,121,55430.81,42640.07,,,
MUSCULOSKELETAL,28415,80S,293,45877.38,35688.230000000003,,,
MUSCULOSKELETAL,28415,SG,N/A,25398.92,19912.75,,,
MUSCULOSKELETAL,28415,OTHER,1189,1525088.61,1187929.93,,,
